school_id,year,success,ela_success,math_success
6500505,2014,8.148,8.503,7.793
6500505,2004,6.338,,6.338
6550505,2002,7.565,,7.565
6550505,2003,8.47,,8.47
6550505,2005,8.926,,8.926
6550505,2006,8.277,7.477,9.077
6550505,2007,8.605,8.345,8.866
6550505,2008,8.552,8.229,8.875
6550505,2009,9.16,9.003,9.318
6550505,2010,9.034,8.684,9.384
6550505,2011,9.202,9.162,9.242
6550505,2012,9.426,9.294,9.558
6550505,2013,9.486,9.455,9.518
6550505,2014,9.489,9.432,9.545
6550505,2004,8.623,,8.623
6580505,2002,5.145,,5.145
6580505,2003,6.641,,6.641
6580505,2005,6.997,,6.997
6580505,2006,6.834,6.602,7.066
6580505,2007,6.994,6.847,7.141
6580505,2008,7.0,6.809,7.191
6580505,2009,7.178,7.069,7.287
6580505,2010,7.539,7.287,7.792
6580505,2011,7.674,7.326,8.023
6580505,2012,7.794,7.819,7.77
6580505,2013,8.025,7.925,8.126
6580505,2014,7.694,7.632,7.757
6580505,2004,6.757,,6.757
6600505,2002,6.54,,6.54
6600505,2003,6.921,,6.921
6600505,2005,8.481,,8.481
6600505,2006,8.333,7.975,8.692
6600505,2007,8.199,8.249,8.15
6600505,2008,8.682,8.713,8.651
6600505,2009,8.482,8.564,8.401
6600505,2010,8.814,8.604,9.024
6600505,2011,8.541,8.532,8.549
6600505,2012,8.731,8.815,8.647
6600505,2013,8.679,8.755,8.603
6600505,2014,8.611,8.739,8.483
6600505,2004,7.94,,7.94
6650505,2002,5.694,,5.694
6650505,2003,5.15,,5.15
6650505,2005,6.998,,6.998
6650505,2006,7.161,7.002,7.32
6650505,2007,7.176,6.958,7.394
6650505,2008,7.147,7.276,7.019
6650505,2009,7.862,7.83,7.893
6650505,2010,7.877,7.562,8.192
6650505,2011,7.775,7.677,7.872
6650505,2012,8.341,8.41,8.272
6650505,2013,8.554,8.627,8.48
6650505,2014,8.013,8.047,7.98
6650505,2004,6.171,,6.171
6720505,2002,4.773,,4.773
6720505,2003,4.098,,4.098
6720505,2005,5.567,,5.567
6720505,2006,5.759,5.842,5.677
6720505,2007,6.341,6.558,6.123
6720505,2008,7.025,6.918,7.133
6720505,2009,7.298,7.323,7.273
6720505,2010,7.273,7.273,7.273
6720505,2011,6.987,7.273,6.7
6720505,2012,7.465,7.653,7.277
6720505,2013,8.219,8.082,8.356
6720505,2014,7.544,7.895,7.193
6720505,2004,6.12,,6.12
6730505,2002,7.077,,7.077
6730505,2003,7.719,,7.719
6730505,2005,8.471,,8.471
6730505,2006,8.041,7.567,8.515
6730505,2007,8.39,7.816,8.964
6730505,2008,8.492,7.933,9.05
6730505,2009,8.836,8.348,9.325
6730505,2010,8.909,8.385,9.433
6730505,2011,8.919,8.563,9.274
6730505,2012,9.063,8.921,9.206
6730505,2013,8.998,8.807,9.19
6730505,2014,9.041,8.752,9.33
6730505,2004,8.09,,8.09
6740505,2002,4.048,,4.048
6740505,2003,4.242,,4.242
6740505,2005,6.667,,6.667
6740505,2006,5.759,5.314,6.205
6740505,2007,6.13,5.741,6.519
6740505,2008,6.085,5.736,6.434
6740505,2009,7.302,6.878,7.725
6740505,2010,6.28,6.135,6.425
6740505,2011,7.089,6.948,7.23
6740505,2012,7.034,6.949,7.119
6740505,2013,7.872,7.897,7.846
6740505,2014,6.635,6.538,6.731
6740505,2004,5.254,,5.254
6750505,2002,6.885,,6.885
6750505,2003,7.304,,7.304
6750505,2005,7.989,,7.989
6750505,2006,7.935,7.593,8.278
6750505,2007,8.139,8.037,8.241
6750505,2008,8.09,7.846,8.333
6750505,2009,8.531,8.363,8.698
6750505,2010,8.553,8.022,9.084
6750505,2011,8.535,8.424,8.646
6750505,2012,8.904,8.708,9.101
6750505,2013,9.087,9.147,9.028
6750505,2014,9.025,9.015,9.036
6750505,2004,8.107,,8.107
6800505,2002,6.571,,6.571
6800505,2003,6.687,,6.687
6800505,2005,7.634,,7.634
6800505,2006,7.49,7.157,7.824
6800505,2007,7.999,7.622,8.376
6800505,2008,7.795,7.426,8.163
6800505,2009,7.984,7.652,8.317
6800505,2010,7.794,7.526,8.061
6800505,2011,7.999,7.843,8.155
6800505,2012,8.289,8.272,8.306
6800505,2013,8.355,8.323,8.387
6800505,2014,8.206,8.244,8.167
6800505,2004,6.838,,6.838
6900505,2002,5.83,,5.83
6900505,2003,7.141,,7.141
6900505,2005,7.326,,7.326
6900505,2006,7.127,6.981,7.273
6900505,2007,7.475,7.699,7.251
6900505,2008,7.636,7.614,7.657
6900505,2009,7.967,7.926,8.008
6900505,2010,8.205,7.927,8.483
6900505,2011,7.998,7.955,8.04
6900505,2012,8.499,8.483,8.515
6900505,2013,8.549,8.672,8.426
6900505,2014,8.458,8.494,8.422
6900505,2004,7.205,,7.205
6950505,2002,6.981,,6.981
6950505,2003,7.479,,7.479
6950505,2005,8.32,,8.32
6950505,2006,8.037,7.42,8.654
6950505,2007,8.116,7.767,8.465
6950505,2008,8.171,7.733,8.608
6950505,2009,8.451,8.002,8.9
6950505,2010,8.642,8.23,9.053
6950505,2011,8.688,8.386,8.989
6950505,2012,9.221,9.057,9.386
6950505,2013,9.147,9.078,9.216
6950505,2014,9.083,8.915,9.251
6950505,2004,8.107,,8.107
7050505,2002,6.594,,6.594
7050505,2003,6.844,,6.844
7050505,2005,7.794,,7.794
7050505,2006,7.579,7.026,8.133
7050505,2007,8.031,7.436,8.626
7050505,2008,8.32,7.847,8.793
7050505,2009,8.547,7.897,9.196
7050505,2010,8.459,7.956,8.963
7050505,2011,8.577,8.195,8.959
7050505,2012,9.024,8.676,9.372
7050505,2013,9.126,8.848,9.403
7050505,2014,8.973,8.794,9.153
7050505,2004,7.366,,7.366
7200505,2002,4.379,,4.379
7200505,2003,5.016,,5.016
7200505,2005,5.776,,5.776
7200505,2006,5.256,5.359,5.154
7200505,2007,5.77,6.069,5.472
7200505,2008,6.771,6.875,6.667
7200505,2009,7.162,7.297,7.027
7200505,2010,6.853,6.638,7.069
7200505,2011,7.049,6.995,7.104
7200505,2012,8.073,8.299,7.847
7200505,2013,7.789,8.119,7.459
7200505,2014,7.35,7.833,6.867
7200505,2004,5.882,,5.882
7250505,2002,7.312,,7.312
7250505,2003,7.415,,7.415
7250505,2005,8.611,,8.611
7250505,2006,8.224,7.646,8.801
7250505,2007,8.2,7.809,8.592
7250505,2008,8.333,7.97,8.697
7250505,2009,8.474,8.255,8.692
7250505,2010,8.378,8.082,8.674
7250505,2011,8.476,8.062,8.889
7250505,2012,8.639,8.49,8.789
7250505,2013,8.677,8.573,8.781
7250505,2014,8.741,8.584,8.897
7250505,2004,7.613,,7.613
7300505,2002,7.632,,7.632
7300505,2003,7.32,,7.32
7300505,2005,8.112,,8.112
7300505,2006,7.819,7.274,8.364
7300505,2007,8.264,7.967,8.561
7300505,2008,8.455,8.263,8.646
7300505,2009,8.501,8.217,8.786
7300505,2010,8.542,8.185,8.899
7300505,2011,8.495,8.38,8.611
7300505,2012,8.983,8.853,9.113
7300505,2013,9.186,9.291,9.08
7300505,2014,8.803,8.758,8.847
7300505,2004,7.478,,7.478
7350505,2002,5.788,,5.788
7350505,2003,5.807,,5.807
7350505,2005,8.075,,8.075
7350505,2006,7.325,6.723,7.928
7350505,2007,7.205,6.794,7.616
7350505,2008,7.472,6.933,8.011
7350505,2009,7.939,7.622,8.256
7350505,2010,7.622,7.226,8.017
7350505,2011,7.842,7.562,8.122
7350505,2012,8.07,7.949,8.191
7350505,2013,8.11,8.211,8.009
7350505,2014,8.13,7.962,8.297
7350505,2004,7.115,,7.115
7400505,2002,6.355,,6.355
7400505,2003,5.345,,5.345
7400505,2005,7.279,,7.279
7400505,2006,7.257,6.571,7.943
7400505,2007,7.458,6.937,7.979
7400505,2008,7.422,6.922,7.922
7400505,2009,7.923,7.504,8.342
7400505,2010,7.937,7.403,8.471
7400505,2011,7.805,7.557,8.054
7400505,2012,8.131,7.96,8.303
7400505,2013,8.259,8.111,8.407
7400505,2014,7.912,7.895,7.93
7400505,2004,6.629,,6.629
7450505,2002,6.653,,6.653
7450505,2003,6.335,,6.335
7450505,2005,7.53,,7.53
7450505,2006,7.001,7.043,6.96
7450505,2007,7.271,7.217,7.324
7450505,2008,7.453,7.5,7.405
7450505,2009,7.899,7.767,8.031
7450505,2010,7.877,7.368,8.386
7450505,2011,8.477,8.262,8.692
7450505,2012,8.644,8.794,8.493
7450505,2013,8.603,8.855,8.35
7450505,2014,8.619,8.59,8.648
7450505,2004,6.595,,6.595
7600505,2002,4.977,,4.977
7600505,2003,5.336,,5.336
7600505,2005,6.161,,6.161
7600505,2006,6.519,6.304,6.735
7600505,2007,6.576,6.437,6.715
7600505,2008,6.672,6.351,6.993
7600505,2009,7.547,7.156,7.937
7600505,2010,7.915,7.468,8.363
7600505,2011,7.664,7.384,7.943
7600505,2012,7.98,7.879,8.081
7600505,2013,8.339,8.157,8.521
7600505,2014,8.025,7.969,8.081
7600505,2004,5.745,,5.745
7670505,2002,4.785,,4.785
7670505,2003,5.0,,5.0
7670505,2005,6.187,,6.187
7670505,2006,5.594,5.625,5.562
7670505,2007,5.981,5.981,5.981
7670505,2008,6.507,6.054,6.961
7670505,2009,6.667,6.503,6.83
7670505,2010,6.682,6.262,7.103
7670505,2011,6.667,6.514,6.82
7670505,2012,7.009,7.083,6.935
7670505,2013,7.33,7.037,7.623
7670505,2014,7.34,7.447,7.234
7670505,2004,5.852,,5.852
8010605,2002,2.288,,2.288
8010605,2003,2.675,,2.675
8010605,2005,4.893,,4.893
8010605,2006,5.317,4.863,5.772
8010605,2007,5.783,5.613,5.954
8010605,2008,5.977,5.844,6.109
8010605,2009,6.497,6.163,6.83
8010605,2010,6.818,6.145,7.49
8010605,2011,6.801,6.532,7.07
8010605,2012,7.248,6.985,7.51
8010605,2013,7.169,7.256,7.082
8010605,2014,6.519,6.615,6.423
8010605,2004,3.713,,3.713
8050605,2002,4.134,,4.134
8050605,2003,4.319,,4.319
8050605,2005,5.841,,5.841
8050605,2006,5.97,5.513,6.428
8050605,2007,6.426,5.894,6.958
8050605,2008,6.716,6.287,7.145
8050605,2009,7.092,6.56,7.624
8050605,2010,7.611,6.795,8.427
8050605,2011,7.681,7.21,8.152
8050605,2012,8.05,7.685,8.414
8050605,2013,8.547,8.27,8.824
8050605,2014,8.402,8.02,8.783
8050605,2004,5.545,,5.545
8060605,2002,3.252,,3.252
8060605,2003,3.349,,3.349
8060605,2005,5.323,,5.323
8060605,2006,5.578,5.251,5.906
8060605,2007,5.654,5.265,6.044
8060605,2008,5.9,5.667,6.133
8060605,2009,5.992,5.902,6.081
8060605,2010,6.974,6.467,7.481
8060605,2011,7.005,6.761,7.248
8060605,2012,7.108,7.124,7.092
8060605,2013,7.449,7.585,7.313
8060605,2014,7.031,7.136,6.926
8060605,2004,4.058,,4.058
8100605,2002,2.701,,2.701
8100605,2003,3.463,,3.463
8100605,2005,4.987,,4.987
8100605,2006,5.504,5.363,5.646
8100605,2007,5.166,5.189,5.143
8100605,2008,5.982,5.915,6.049
8100605,2009,6.53,6.47,6.59
8100605,2010,6.583,6.309,6.857
8100605,2011,6.88,6.805,6.954
8100605,2012,7.192,6.985,7.399
8100605,2013,7.67,7.428,7.912
8100605,2014,7.288,7.156,7.421
8100605,2004,4.223,,4.223
8150605,2002,2.747,,2.747
8150605,2003,2.938,,2.938
8150605,2005,5.491,,5.491
8150605,2006,5.964,5.387,6.541
8150605,2007,5.963,5.667,6.259
8150605,2008,6.28,5.996,6.565
8150605,2009,6.477,6.288,6.667
8150605,2010,5.838,5.333,6.343
8150605,2011,6.629,6.552,6.705
8150605,2012,7.226,7.053,7.398
8150605,2013,7.12,7.025,7.215
8150605,2014,6.986,7.086,6.886
8150605,2004,3.922,,3.922
8180605,2002,2.564,,2.564
8180605,2003,4.09,,4.09
8180605,2005,4.832,,4.832
8180605,2006,5.336,5.278,5.394
8180605,2007,4.563,4.683,4.444
8180605,2008,5.56,5.518,5.602
8180605,2009,5.716,5.702,5.73
8180605,2010,6.19,6.065,6.316
8180605,2011,5.833,5.956,5.71
8180605,2012,5.939,6.376,5.503
8180605,2013,6.744,6.951,6.537
8180605,2014,6.495,6.593,6.397
8180605,2004,4.279,,4.279
8210605,2002,2.349,,2.349
8210605,2003,3.148,,3.148
8210605,2005,3.917,,3.917
8210605,2006,4.87,4.705,5.034
8210605,2007,5.414,5.351,5.478
8210605,2008,5.498,5.386,5.61
8210605,2009,6.211,5.99,6.431
8210605,2010,6.617,6.116,7.117
8210605,2011,6.723,6.463,6.982
8210605,2012,7.206,7.056,7.355
8210605,2013,7.142,7.012,7.272
8210605,2014,7.118,7.047,7.189
8210605,2004,2.796,,2.796
8230605,2002,1.487,,1.487
8230605,2003,2.17,,2.17
8230605,2005,2.786,,2.786
8230605,2006,3.651,3.952,3.35
8230605,2007,4.278,4.102,4.455
8230605,2008,4.606,4.803,4.409
8230605,2009,4.938,5.228,4.649
8230605,2010,4.552,4.785,4.32
8230605,2011,5.399,5.663,5.135
8230605,2012,5.674,6.28,5.068
8230605,2013,6.011,6.596,5.427
8230605,2014,6.15,6.452,5.849
8230605,2004,2.507,,2.507
8250605,2002,1.914,,1.914
8250605,2003,2.331,,2.331
8250605,2005,3.939,,3.939
8250605,2006,4.836,4.875,4.797
8250605,2007,5.344,5.309,5.38
8250605,2008,5.78,5.571,5.988
8250605,2009,5.997,6.142,5.851
8250605,2010,6.529,6.136,6.923
8250605,2011,6.485,6.497,6.472
8250605,2012,6.645,6.722,6.569
8250605,2013,6.952,6.916,6.988
8250605,2014,6.903,6.903,6.903
8250605,2004,3.389,,3.389
8280605,2002,2.867,,2.867
8280605,2003,2.898,,2.898
8280605,2005,3.629,,3.629
8280605,2006,4.384,4.46,4.307
8280605,2007,4.833,4.763,4.902
8280605,2008,5.476,5.139,5.812
8280605,2009,5.764,5.652,5.876
8280605,2010,5.312,5.034,5.59
8280605,2011,5.825,5.9,5.75
8280605,2012,6.148,6.306,5.99
8280605,2013,6.645,6.824,6.465
8280605,2014,6.536,6.492,6.579
8280605,2004,3.272,,3.272
8290605,2002,1.695,,1.695
8290605,2003,2.729,,2.729
8290605,2005,3.538,,3.538
8290605,2006,3.74,3.837,3.643
8290605,2007,4.112,3.728,4.496
8290605,2008,5.23,4.782,5.678
8290605,2009,5.0,4.883,5.117
8290605,2010,5.316,5.127,5.506
8290605,2011,6.027,6.143,5.912
8290605,2012,5.753,6.004,5.502
8290605,2013,6.174,6.688,5.66
8290605,2014,5.863,6.294,5.431
8290605,2004,2.528,,2.528
8300605,2002,3.442,,3.442
8300605,2003,4.411,,4.411
8300605,2005,5.44,,5.44
8300605,2006,5.645,5.645,5.645
8300605,2007,5.913,5.69,6.136
8300605,2008,6.086,5.892,6.28
8300605,2009,6.456,6.578,6.333
8300605,2010,6.494,6.299,6.688
8300605,2011,6.523,6.609,6.437
8300605,2012,6.791,7.081,6.501
8300605,2013,6.947,7.391,6.504
8300605,2014,6.677,6.889,6.465
8300605,2004,4.854,,4.854
8320605,2002,2.161,,2.161
8320605,2003,3.686,,3.686
8320605,2005,5.175,,5.175
8320605,2006,5.321,4.976,5.666
8320605,2007,5.872,5.628,6.116
8320605,2008,6.451,5.974,6.928
8320605,2009,6.797,6.604,6.991
8320605,2010,6.857,6.382,7.331
8320605,2011,7.174,6.806,7.542
8320605,2012,7.391,7.279,7.502
8320605,2013,7.507,7.479,7.536
8320605,2014,7.299,7.234,7.363
8320605,2004,3.769,,3.769
8510605,2002,3.504,,3.504
8510605,2003,3.553,,3.553
8510605,2005,4.435,,4.435
8510605,2006,5.197,4.961,5.433
8510605,2007,5.748,5.515,5.98
8510605,2008,5.795,5.682,5.909
8510605,2009,6.49,6.187,6.793
8510605,2010,6.189,6.011,6.366
8510605,2011,6.923,6.638,7.208
8510605,2012,6.903,7.0,6.806
8510605,2013,6.772,6.85,6.693
8510605,2014,7.041,6.981,7.101
8510605,2004,4.343,,4.343
8520605,2002,2.806,,2.806
8520605,2003,3.546,,3.546
8520605,2005,4.307,,4.307
8520605,2006,5.042,4.75,5.333
8520605,2007,4.853,4.51,5.196
8520605,2008,5.766,5.55,5.982
8520605,2009,6.15,5.751,6.549
8520605,2010,6.04,5.78,6.301
8520605,2011,6.798,6.646,6.949
8520605,2012,6.929,7.071,6.788
8520605,2013,6.949,7.269,6.629
8520605,2014,7.213,7.299,7.126
8520605,2004,4.455,,4.455
8530605,2002,1.127,,1.127
8530605,2003,3.69,,3.69
8530605,2005,4.437,,4.437
8530605,2006,4.556,4.148,4.963
8530605,2007,5.084,4.525,5.643
8530605,2008,5.164,4.842,5.486
8530605,2009,5.578,5.573,5.583
8530605,2010,5.438,5.216,5.66
8530605,2011,6.486,6.242,6.73
8530605,2012,6.609,6.762,6.456
8530605,2013,6.925,7.193,6.656
8530605,2014,6.677,7.103,6.251
8530605,2004,3.575,,3.575
8550605,2002,2.671,,2.671
8550605,2003,3.333,,3.333
8550605,2005,5.631,,5.631
8550605,2006,4.962,4.529,5.394
8550605,2007,5.878,5.311,6.444
8550605,2008,5.777,5.473,6.081
8550605,2009,6.286,6.0,6.571
8550605,2010,6.618,6.131,7.105
8550605,2011,7.089,6.854,7.324
8550605,2012,7.383,6.972,7.793
8550605,2013,7.605,7.572,7.638
8550605,2014,7.529,7.179,7.879
8550605,2004,4.387,,4.387
8600605,2002,2.854,,2.854
8600605,2003,3.333,,3.333
8600605,2005,4.932,,4.932
8600605,2006,4.388,4.659,4.116
8600605,2007,4.754,4.829,4.679
8600605,2008,5.867,5.356,6.378
8600605,2009,5.92,5.655,6.184
8600605,2010,5.993,5.388,6.598
8600605,2011,6.419,6.111,6.726
8600605,2012,6.374,6.255,6.494
8600605,2013,6.622,6.667,6.577
8600605,2014,6.108,6.366,5.849
8600605,2004,3.72,,3.72
8710605,2002,2.656,,2.656
8710605,2003,4.378,,4.378
8710605,2005,5.31,,5.31
8710605,2006,5.712,5.738,5.686
8710605,2007,6.054,5.884,6.224
8710605,2008,6.768,6.464,7.073
8710605,2009,7.362,7.267,7.457
8710605,2010,7.759,7.583,7.936
8710605,2011,8.019,8.004,8.034
8710605,2012,7.995,8.174,7.816
8710605,2013,8.284,8.58,7.988
8710605,2014,7.972,8.104,7.84
8710605,2004,4.764,,4.764
8720605,2002,1.823,,1.823
8720605,2003,2.417,,2.417
8720605,2005,3.818,,3.818
8720605,2006,4.175,4.147,4.203
8720605,2007,4.483,4.389,4.578
8720605,2008,4.967,4.836,5.099
8720605,2009,5.795,5.682,5.909
8720605,2010,5.956,5.758,6.155
8720605,2011,5.915,5.814,6.016
8720605,2012,6.584,6.7,6.467
8720605,2013,7.017,7.368,6.667
8720605,2014,6.977,6.982,6.972
8720605,2004,3.586,,3.586
8730605,2002,3.357,,3.357
8730605,2003,4.279,,4.279
8730605,2005,5.525,,5.525
8730605,2006,5.503,5.011,5.996
8730605,2007,5.878,5.489,6.267
8730605,2008,6.473,6.05,6.895
8730605,2009,6.259,5.995,6.523
8730605,2010,6.495,5.936,7.055
8730605,2011,6.621,6.485,6.757
8730605,2012,6.815,6.849,6.781
8730605,2013,7.326,7.266,7.386
8730605,2014,7.185,7.117,7.252
8730605,2004,4.704,,4.704
8760605,2002,2.429,,2.429
8760605,2003,3.411,,3.411
8760605,2005,5.0,,5.0
8760605,2006,5.283,4.895,5.67
8760605,2007,5.643,5.406,5.88
8760605,2008,5.939,5.688,6.189
8760605,2009,6.015,5.927,6.103
8760605,2010,6.551,6.166,6.935
8760605,2011,6.725,6.576,6.874
8760605,2012,7.026,6.992,7.06
8760605,2013,7.423,7.333,7.512
8760605,2014,7.055,7.085,7.025
8760605,2004,4.0,,4.0
9100705,2002,3.952,,3.952
9100705,2003,5.234,,5.234
9100705,2005,6.389,,6.389
9100705,2006,6.193,5.535,6.85
9100705,2007,6.714,6.19,7.238
9100705,2008,6.651,6.159,7.143
9100705,2009,7.11,6.697,7.523
9100705,2010,7.424,6.818,8.03
9100705,2011,7.437,7.075,7.799
9100705,2012,7.543,7.5,7.586
9100705,2013,8.601,8.27,8.931
9100705,2014,8.217,7.855,8.58
9100705,2004,6.415,,6.415
9150705,2002,3.912,,3.912
9150705,2003,5.167,,5.167
9150705,2005,6.554,,6.554
9150705,2006,6.694,6.341,7.046
9150705,2007,6.97,6.727,7.212
9150705,2008,6.787,6.126,7.447
9150705,2009,7.836,7.485,8.187
9150705,2010,7.726,7.235,8.217
9150705,2011,7.561,7.48,7.642
9150705,2012,7.345,7.458,7.232
9150705,2013,7.991,7.977,8.006
9150705,2014,8.305,8.107,8.503
9150705,2004,5.809,,5.809
350558,2003,2.718,,2.718
350558,2005,3.48,,3.48
350558,2006,5.885,4.815,6.955
350558,2007,5.575,5.019,6.13
350558,2008,6.415,5.698,7.132
350558,2009,6.923,5.861,7.985
350558,2010,6.531,5.578,7.483
350558,2011,6.258,6.0,6.515
350558,2012,6.493,6.319,6.667
350558,2013,6.729,6.604,6.854
350558,2014,6.451,6.307,6.595
350558,2004,4.236,,4.236
1760510,2003,0.333,,0.333
1760510,2006,2.778,3.333,2.222
1760510,2009,0.833,1.667,0.0
1760510,2004,1.333,,1.333
2740510,2003,1.528,,1.528
2740510,2005,4.333,,4.333
2740510,2006,3.75,3.056,4.444
2740510,2007,3.056,3.519,2.593
2740510,2010,4.375,5.0,3.75
2740510,2013,4.833,5.333,4.333
2740510,2014,3.333,4.167,2.5
2740510,2004,1.458,,1.458
3700015,2003,0.667,,0.667
3700040,2003,0.769,,0.769
4380505,2003,3.333,,3.333
4380505,2005,4.048,,4.048
4380505,2006,4.417,4.667,4.167
4380505,2007,5.051,5.152,4.949
4380505,2008,6.034,5.402,6.667
4380505,2009,7.029,6.957,7.101
4380505,2010,5.897,5.128,6.667
4380505,2011,6.912,7.059,6.765
4380505,2012,6.911,7.154,6.667
4380505,2013,7.222,7.222,7.222
4380505,2014,7.099,6.296,7.901
4380505,2004,3.651,,3.651
4680505,2003,10.0,,10.0
4680505,2005,9.444,,9.444
4680505,2004,10.0,,10.0
350507,2005,2.029,,2.029
350507,2006,2.583,2.0,3.167
350507,2007,4.583,2.976,6.19
350507,2008,3.712,2.576,4.848
350507,2009,4.085,2.353,5.817
350507,2010,4.394,3.258,5.53
350507,2011,5.614,4.649,6.579
350507,2012,5.435,4.589,6.28
350507,2013,5.995,5.484,6.505
350507,2014,6.264,4.713,7.816
350507,2004,0.0,,0.0
350518,2005,1.667,,1.667
350518,2006,2.556,2.444,2.667
350518,2007,2.667,3.0,2.333
350518,2008,3.438,3.333,3.542
350518,2009,4.815,5.556,4.074
350518,2010,5.208,5.208,5.208
350518,2011,5.0,5.476,4.524
350518,2013,5.444,6.889,4.0
350518,2004,1.026,,1.026
350522,2005,5.104,,5.104
350522,2006,5.19,4.515,5.865
350522,2007,5.844,5.422,6.267
350522,2008,5.847,5.132,6.561
350522,2009,5.813,5.366,6.26
350522,2010,5.786,4.905,6.667
350522,2011,5.864,5.741,5.988
350522,2012,5.527,5.442,5.613
350522,2013,4.882,5.381,4.383
350522,2014,5.259,5.603,4.914
350522,2004,5.144,,5.144
350541,2005,5.088,,5.088
350541,2006,6.083,5.833,6.333
350541,2007,6.417,5.5,7.333
350541,2008,6.628,6.434,6.822
350541,2009,5.849,5.597,6.101
350541,2010,6.395,5.986,6.803
350541,2011,6.629,6.591,6.667
350541,2012,6.705,7.348,6.061
350541,2013,6.354,6.944,5.764
350541,2014,6.458,6.369,6.548
2310505,2005,6.703,,6.703
2310505,2006,6.493,6.229,6.757
2310505,2007,6.898,6.852,6.944
2310505,2008,7.111,6.83,7.393
2310505,2009,7.473,7.164,7.782
2310505,2010,7.08,6.727,7.432
2310505,2011,7.508,7.437,7.579
2310505,2012,8.212,8.02,8.405
2310505,2013,8.306,8.313,8.3
2310505,2014,8.016,7.938,8.093
350579,2006,3.616,3.559,3.672
350579,2007,4.242,4.242,4.242
350579,2008,4.783,4.928,4.638
350579,2009,5.285,5.439,5.132
350579,2010,6.243,5.932,6.554
350579,2011,5.97,6.517,5.423
350579,2012,6.177,6.085,6.27
350579,2013,6.084,6.634,5.534
350579,2014,6.276,6.531,6.02
4930505,2007,3.889,4.074,3.704
4930505,2008,3.0,3.333,2.667
4930505,2009,5.093,5.556,4.63
4930505,2010,6.111,6.0,6.222
4930505,2011,6.429,5.905,6.952
4930505,2012,6.771,6.771,6.771
4930505,2013,5.968,6.452,5.484
4930505,2014,6.358,6.42,6.296
440515,2009,4.0,4.833,3.167
440515,2010,4.429,4.857,4.0
440515,2011,4.867,5.867,3.867
440515,2012,5.278,5.926,4.63
440515,2013,4.878,5.691,4.065
440515,2014,4.583,5.5,3.667
950325,2009,3.485,3.939,3.03
950325,2010,3.91,4.103,3.718
950325,2011,3.45,3.798,3.101
950325,2012,4.167,5.083,3.25
950325,2013,4.0,4.8,3.2
950325,2014,3.922,4.706,3.137
1490536,2009,4.0,5.0,3.0
1490536,2010,5.208,5.417,5.0
1490536,2011,3.833,4.0,3.667
1490536,2012,3.267,4.933,1.6
1490536,2013,2.361,3.333,1.389
1490536,2014,4.167,5.606,2.727
350651,2010,5.165,5.226,5.103
350651,2011,4.745,4.954,4.537
350651,2012,5.462,5.692,5.231
350651,2013,4.915,5.367,4.463
350651,2014,4.888,5.131,4.644
2420020,2011,7.5,7.667,7.333
350658,2012,4.805,5.182,4.427
350658,2013,5.067,5.733,4.4
350658,2014,5.041,5.492,4.59
4110305,2012,4.974,5.238,4.709
4110305,2013,5.61,6.385,4.836
4110305,2014,5.214,5.905,4.524
6160505,2012,6.869,7.658,6.081
6160505,2013,8.056,7.889,8.222
6160505,2014,7.903,8.052,7.753
7630505,2012,7.762,7.581,7.944
7630505,2013,8.683,8.557,8.81
7630505,2014,8.217,8.087,8.348
1490540,2013,4.722,6.111,3.333
1490540,2014,3.819,4.583,3.056
