school_id,year,success_raw,success_letter
00950310,2013,5.14,W
00610310,2007,5.369,W
00610310,2008,5.468,W
00610310,2009,6.077,W
00610310,2010,6.721,P
00610310,2011,6.698,P
00610310,2012,6.77,P
00610310,2013,6.554,P
00610310,2014,6.108,W
00070505,2006,7.7,P
00070505,2007,7.9,P
00070505,2008,7.825,P
00070505,2009,8.044,P
00070505,2010,8.121,P
00070505,2011,8.294,A
00070505,2012,8.392,A
00070505,2013,8.686,A
00070505,2014,8.62,A
35010505,2014,7.442,P
02430320,2006,5.81,W
02430320,2007,5.946,W
02430320,2008,6.163,W
02430320,2009,6.264,P
02430320,2010,6.219,W
02430320,2011,6.116,W
02430320,2012,6.0,W
02430320,2013,6.061,W
02430320,2014,5.912,W
03210505,2006,8.606,A
03210505,2007,8.985,A
03210505,2008,8.868,A
03210505,2009,9.152,A
03210505,2010,8.966,A
03210505,2011,9.115,A
03210505,2012,9.214,A
03210505,2013,9.235,A
03210505,2014,9.39,A
06150305,2006,5.881,W
06150305,2007,5.932,W
06150305,2008,5.518,W
06150305,2009,5.864,W
06150305,2010,6.129,W
06150305,2011,6.494,P
06150305,2012,6.213,W
06150305,2013,5.868,W
06150305,2014,5.647,W
03430315,2014,5.845,W
03040015,2006,7.003,P
03040015,2007,6.56,P
03040015,2008,6.431,P
03040015,2009,6.935,P
03040015,2010,6.476,P
03040015,2011,6.926,P
03040015,2012,6.759,P
03040015,2013,6.615,P
03040015,2014,6.785,P
00940505,2006,7.68,P
00940505,2007,7.6,P
00940505,2008,7.416,P
00940505,2009,7.863,P
00940505,2010,7.576,P
00940505,2011,7.957,P
00940505,2012,8.33,A
00940505,2013,8.408,A
00940505,2014,8.493,A
04780505,2006,7.708,P
04780505,2007,7.878,P
04780505,2008,7.881,P
04780505,2009,7.901,P
04780505,2010,7.795,P
04780505,2011,7.857,P
04780505,2012,7.843,P
04780505,2013,8.051,P
04780505,2014,7.723,P
00950045,2014,6.471,P
05040000,2012,5.465,W
09130705,2006,6.834,P
09130705,2007,6.642,P
09130705,2008,6.605,P
09130705,2009,7.533,P
09130705,2010,7.838,P
09130705,2011,8.161,A
09130705,2012,8.584,A
09130705,2013,8.838,A
09130705,2014,8.543,A
01030505,2006,7.129,P
01030505,2007,7.46,P
01030505,2008,7.417,P
01030505,2009,7.625,P
01030505,2010,7.351,P
01030505,2011,7.887,P
01030505,2012,7.917,P
01030505,2013,8.107,P
01030505,2014,7.433,P
01490015,2007,5.327,W
01490015,2008,5.188,W
01490015,2009,5.288,W
01490015,2010,5.522,W
01490015,2011,5.528,W
01490015,2012,5.652,W
01490015,2013,5.22,W
01490015,2014,5.524,W
00350656,2012,5.578,W
00350656,2013,5.974,W
00350656,2014,5.94,W
00490305,2013,6.712,P
00490305,2014,6.654,P
00270305,2007,6.439,P
00270305,2008,6.869,P
00270305,2009,6.998,P
00270305,2010,6.593,P
00270305,2011,7.015,P
00270305,2012,6.923,P
00270305,2013,6.427,P
00270305,2014,6.838,P
01990505,2006,8.774,A
01990505,2007,8.882,A
01990505,2008,9.04,A
01990505,2009,9.159,A
01990505,2010,8.926,A
01990505,2011,9.104,A
01990505,2012,9.313,A
01990505,2013,9.34,A
01990505,2014,9.224,A
